"Administrative Unit Number","School Number","Institution Name","Address","Address Line 2 ","City","State","Zip Code","Zip Code Extension","Latitude","Longitude","WebAddress","Grades","Georeferenced Latitude & Longitude"
"202024675","0","Pittsburgh Urban Christian School","809 Center Street",,"Pittsburgh","PA","15221",,"40.44147","-79.882991","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.882991 40.44147)"
"125234502","1877","Coopertown El Sch","800 Coopertown Rd",,"Bryn Mawr","PA","19010","3743","40.00942","-75.32804885","http://www.haverford.k12.pa.us","K5H,1-5","POINT (-75.32804885 40.00942)"
"208050004","0","Sunny Slope School","479 Branch Road",,"Woodbury","PA","16695",,"40.2102","-78.385628","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-78.385628 40.2102)"
"120481002","6633","Thomas Jefferson El Sch","404 E North St",,"Bethlehem","PA","18018","4305","40.623378","-75.368573","http://www.beth.k12.pa.us","K5F-5","POINT (-75.368573 40.623378)"
"126513415","0","Universal Vare CS","2100 South 24th Street",,"Philadelphia","PA","19145",,"39.926117","-75.186519","http://www.universalcompanies.org/E.VARE.html",,"POINT (-75.186519 39.926117)"
"126511624","0","MaST Community CS III","1 Crown Way (12345 Roosevelt Blvd)",,"Philadelphia","PA","19154",,"40.109579","-74.991993","http://mast3.org",,"POINT (-74.991993 40.109579)"
"914060605","0","Exeter Library Association Inc","4569 Prestwick Drive",,"Reading","PA","19606","8913","40.3050585","-75.8629516","http://www.berkslibraries.org/exeter",,"POINT (-75.8629516 40.3050585)"
"103026402","7535","Jefferson MS","21 Moffett St",,"Pittsburgh","PA","15243",,"40.381936","-80.060502","http://www.mtlsd.org","6,7-8","POINT (-80.060502 40.381936)"
"104435303","0","Reynolds SD","531 Reynolds Rd",,"Greenville","PA","16125","8804","41.347964","-80.398537","http://www.reynolds.k12.pa.us/",,"POINT (-80.398537 41.347964)"
"122092102","1042","Tamanend MS","1492 Stuckert Rd",,"Warrington","PA","18976","1596","40.25531369","-75.12947127","http://www.cbsd.org","9-Jul","POINT (-75.12947127 40.25531369)"
"126515001","3765","Fox Chase Sch","500 Rhawn St",,"Philadelphia","PA","19111","2505","40.07498237","-75.08087872","http://www.philasd.org","K5F-5","POINT (-75.08087872 40.07498237)"
"123467303","7818","Spring-Ford MS 8th Grade Ctr","700 Washington Street",,"Royersford","PA","19468","2499","40.18713479","-75.53174351","http://www.spring-ford.net","8","POINT (-75.53174351 40.18713479)"
"213367160","0","Way of Jesus Academy","551 Abbeyville Rd",,"Lancaster","PA","17603",,"40.02289","-76.306881","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.306881 40.02289)"
"121390302","2780","Muhlenberg El Sch","740 N 21st St",,"Allentown","PA","18104","4088","40.60485","-75.505721","http://www.allentownsd.org/","K5F-5","POINT (-75.505721 40.60485)"
"124152003","7265","Shamona Creek El Sch","501 Dorlan Mill Rd",,"Downingtown","PA","19335","4563","40.05793498","-75.70167123","http://www.dasd.org","K5H,1-5","POINT (-75.70167123 40.05793498)"
"103028302","0","Shaler Area SD","1800 Mount Royal Blvd",,"Glenshaw","PA","15116","2117","40.526701","-79.963484","http://www.sasd.k12.pa.us",,"POINT (-79.963484 40.526701)"
"111444602","3196","Strodes Mills El Sch","185 Chestnut Ridge Rd",,"Mc Veytown","PA","17051","8105","40.54603798","-77.66933029","http://www.mcsdk12.org","K5F-3","POINT (-77.66933029 40.54603798)"
"300223801","0","Hansel and Gretel Early Learning Center","2206 Walnut St",,"Harrisburg","PA","17103",,"40.27485","-76.856251","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.856251 40.27485)"
"119356503","5233","North Pocono MS","701 Church St",,"Moscow","PA","18444","9391","41.33729561","-75.531448","http://www.npsd.org","6,7-8","POINT (-75.531448 41.33729561)"
"922090395","0","Fallsington Library Company","139 Yardley Ave",,"Fallsington","PA","19054","1119","40.1889449","-74.8192301","http://www.fallsingtonlibrary.org",,"POINT (-74.8192301 40.1889449)"
"125239603","1908","Strath Haven MS","200 S Providence Rd",,"Wallingford","PA","19086","6334","39.896295","-75.371543","https://www.wssd.org/shms","6,7-8","POINT (-75.371543 39.896295)"
"108051503","732","Chestnut Ridge SHS","2588 Quaker Valley Road",,"New Paris","PA","15554","8612","40.14124","-78.583014","http://www.crlions.org","12-Aug","POINT (-78.583014 40.14124)"
"109248003","5169","St Marys Area SHS","977 S Saint Marys Rd",,"Saint Marys","PA","15857","2832","41.400276","-78.559838","http://www.smasd.org","12-Sep","POINT (-78.559838 41.400276)"
"206171554","0","DuBois Christian Schools","197 Eastern Avenue",,"Dubois","PA","15801",,"41.11528","-78.735061","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-78.735061 41.11528)"
"121390302","0","Allentown City SD","31 S Penn Street","PO Box 328","Allentown","PA","18105","328","40.60283","-75.466513","http://www.allentownsd.org/",,"POINT (-75.466513 40.60283)"
"910140053","0","Centre County Federation of Pub Libraries","211 S Allen St",,"State College","PA","16801","4806","40.7932627","-77.8598148","http://www.centrecountylibrary.org",,"POINT (-77.8598148 40.7932627)"
"105201352","1653","Meadville MS","974 North St",,"Meadville","PA","16335","4927","41.63482","-80.125892","http://www.craw.org","8-Jul","POINT (-80.125892 41.63482)"
"126510009","0","Philadelphia Electrical & Tech CHS","1709 Benjamin Franklin Parkway",,"Philadelphia","PA","19103",,"39.948079","-75.142206","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.142206 39.948079)"
"111444307","8307","Mifflin County Academy of Science and Technology","700 Pitt Street",,"Lewistown","PA","17044",,"40.60522","-77.554819","http://www.theacademy.net","12-Sep","POINT (-77.554819 40.60522)"
"300404170","0","New Story","1150 Wyoming Ave",,"Wyoming","PA","18644",,"41.300178","-75.854228","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.854228 41.300178)"
"113363103","5055","Centerville MS","865 Centerville Rd",,"Lancaster","PA","17601","1413","40.065538","-76.396612","http://www.hempfieldsd.org/cms","8-Jul","POINT (-76.396612 40.065538)"
"127041503","649","Beaver Falls Area SHS","1701 8th Ave",,"Beaver Falls","PA","15010","4054","40.75799","-80.32083","http://www.tigerweb.org/","12-Sep","POINT (-80.32083 40.75799)"
"116191004","8433","Benton Area MS","400 Park St",,"Benton","PA","17814","9599","41.197135","-76.380485","http://www.bentonsd.k12.pa.us","8-Jul","POINT (-76.380485 41.197135)"
"213360452","0","Apple Grove Amish School","770 Evans Road",,"Narvon","PA","17555","0","40.08323","-75.970111","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.970111 40.08323)"
"114060557","0","Berks CTC","1057 County Welfare Road",,"Leesport","PA","19533","9768","40.386682","-75.994609","http://www.berkscareer.com",,"POINT (-75.994609 40.386682)"
"215224733","0","Northern Dauphin County Christian School","1072 Route 25",,"Millersburg","PA","17061","0","40.54392","-76.902411","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.902411 40.54392)"
"114062003","6731","Jacksonwald El Sch","100 Church Lane",,"Reading","PA","19606",,"40.32172187","-75.86148492","http://www.exetersd.org","K5F-4","POINT (-75.86148492 40.32172187)"
"114064003","6316","Kutztown El Sch","40 Normal Ave",,"Kutztown","PA","19530","1729","40.515964","-75.769926","http://www.kasd.org","K5F-5","POINT (-75.769926 40.515964)"
"124159002","1452","E N Peirce MS","1314 Burke Rd",,"West Chester","PA","19380","1114","39.997441","-75.61985","https://www.wcasd.net/Domain/707","6,7-8","POINT (-75.61985 39.997441)"
"213360015","0","Forest Ridge School","170 Rigby Rd",,"Peach Bottom","PA","17563",,"39.74937","-76.198731","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.198731 39.74937)"
"907650933","0","Manor Public Library","Manor Borough Bldg","44 Main St   Ste 500","Manor","PA","15665",,"40.3329435","-79.6685644","https://www.manorpubliclibrary.org/",,"POINT (-79.6685644 40.3329435)"
"127045853","8188","Riverside MS","302 Country Club Dr",,"Ellwood City","PA","16117","4910","40.83243343","-80.26049919","http://www.riverside.k12.pa.us","6,7-8","POINT (-80.26049919 40.83243343)"
"126513510","0","Independence CS","1600 Lombard Street",,"Philadelphia","PA","19146",,"39.94501","-75.168553","http://www.independencecharter.org",,"POINT (-75.168553 39.94501)"
"126519392","0","Memphis Street Academy CS @ JP Jones","2950 Memphis Street",,"Philadelphia","PA","19134",,"39.985929","-75.112756","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.112756 39.985929)"
"102027451","7870","Pittsburgh Lincoln K-5","328 Lincoln Avenue",,"Pittsburgh","PA","15206",,"40.460472","-79.912556","http://www.pghschools.org/","PreKF,K5F-5","POINT (-79.912556 40.460472)"
"108071003","0","Bellwood-Antis SD","300 Martin Street",,"Bellwood","PA","16617","69","40.595011","-78.329879","https://www.blwd.k12.pa.us",,"POINT (-78.329879 40.595011)"
"127042003","0","Central Valley SD","160 Baker Road Extension",,"Monaca","PA","15061","2571","40.659886","-80.307804","http://www.centralvalleysd.org/District",,"POINT (-80.307804 40.659886)"
"126515001","3783","Powel Samuel Sch","3610 Warren St",,"Philadelphia","PA","19104","5638","39.958005","-75.194339","http://www.philasd.org","K5F-4","POINT (-75.194339 39.958005)"
"125233517","0","Vision Academy CS","716 Emerson Avenue East",,"Lansdowne","PA","19050",,"39.938667","-75.270352","https://www.vacharter.org/",,"POINT (-75.270352 39.938667)"
"300098500","0","Woods Services","40 Martin Gross Drive",,"Langhorne","PA","19047","0","40.174836","-74.908143","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-74.908143 40.174836)"
"115211103","7011","Lamberton MS","777 S Hanover St",,"Carlisle","PA","17013","2239","40.19075655","-77.18807081","http://www.carlisleschools.org","6,7-8","POINT (-77.18807081 40.19075655)"
"114067002","8457","Southwest MS","300 Chestnut St",,"Reading","PA","19602","1811","40.332214","-75.93185","http://www.readingsd.org","5-6,7-8","POINT (-75.93185 40.332214)"
"216550006","0","Windy Hill School","21 Windy Hill Lane",,"Winfield","PA","17889",,"40.87785","-76.908131","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.908131 40.87785)"
"104107903","8318","Seneca Valley HS","128 Seneca School Rd",,"Harmony","PA","16037","9101","40.809301","-80.106374","http://www.svsd.net","12-Sep","POINT (-80.106374 40.809301)"
"300463940","0","Silver Springs-M Luth S","512 Township Line Rd",,"Plymouth Meeting","PA","19462","1001","40.13539","-75.284627","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.284627 40.13539)"
"125239452","1969","Westbrook Park El Sch","199 Westbrook Dr",,"Clifton Heights","PA","19018","1397","39.93004456","-75.30767874","http://www.upperdarbysd.org","K5H,1-5","POINT (-75.30767874 39.93004456)"
"120486892","8391","Easton Arts Academy Elementary CS","30 N. 4th Street",,"Easton","PA","18042",,"40.69222879","-75.21166599","https://www.eaaecs.org","K5F-5","POINT (-75.21166599 40.69222879)"
"108561003","6207","Berlin Brothersvalley SHS","1025 E Main Street",,"Berlin","PA","15530","1426","39.92280508","-78.94787061","http://www.bbsd.com","12-Sep","POINT (-78.94787061 39.92280508)"
"923460154","97","Glenside Free Library","215 S Keswick Ave",,"Glenside","PA","19038","4497","40.0968611","-75.1538996","http://cheltenhamlibraries.org/glenside/",,"POINT (-75.1538996 40.0968611)"
"114069353","885","West Reading El Ctr","421 Chestnut St",,"West Reading","PA","19611","1309","40.33326549","-75.94881808","http://www.wyoarea.org","6-May","POINT (-75.94881808 40.33326549)"
"221390002","0","Manarah Islamic Academy","1988 Schadt Avenue",,"Whitehall","PA","18052",,"40.63741","-75.506521","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.506521 40.63741)"
"118667503","0","Tunkhannock Area SD","41 Philadelphia Ave",,"Tunkhannock","PA","18657","1602","41.540903","-75.952461","http://www.tasd.net/",,"POINT (-75.952461 41.540903)"
"105201352","1645","Second District El Sch","1216 S Main St",,"Meadville","PA","16335",,"41.630132","-80.153277","http://www.craw.org","K5F-6","POINT (-80.153277 41.630132)"
"213360062","0","New Danville School","12 Tanyard Road",,"Conestoga","PA","17516",,"39.94897","-76.313711","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.313711 39.94897)"
"112673500","7675","Lincoln CS","559 W King Street",,"York","PA","17401","3706","39.956746","-76.74121","http://www.lincolncharterschoolpa.com","K5F-6,7-8","POINT (-76.74121 39.956746)"
"107653102","4845","Greater Latrobe SHS","131 High School Rd",,"Latrobe","PA","15650","3400","40.27689912","-79.39398844","http://glsd.us/site/default.aspx?PageID=1","12-Sep","POINT (-79.39398844 40.27689912)"
"129544503","0","Mahanoy Area SD","1 Golden Bear Dr",,"Mahanoy City","PA","17948","2435","40.809632","-76.14956","http://www.mabears.net",,"POINT (-76.14956 40.809632)"
"213360018","0","Spotts View School","490 Churchtown Road",,"Honey Brook","PA","19344",,"40.066504","-75.948474","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.948474 40.066504)"
"912672072","259","Red Land Community Library","48 Robin Hood Dr",,"Etters","PA","17319",,"40.1547048","-76.8202427","https://www.yorklibraries.org/etters-red-land/",,"POINT (-76.8202427 40.1547048)"
"125232407","7057","Delaware County Technical High School-Folcroft","701 Henderson Boulevard",,"Folcroft","PA","19032","1998","39.893044","-75.281347","https://www.dciu.org/domain/185","12-Sep","POINT (-75.281347 39.893044)"
"101262903","7176","Frazier MS","142 Constitution St",,"Perryopolis","PA","15473","1390","40.088903","-79.756037","http://www.frazierschooldistrict.org","6,7-8","POINT (-79.756037 40.088903)"
"110141003","1331","Port Matilda El Sch","209 Locust Street","PO Box 508","Port Matilda","PA","16870","558","40.80017225","-78.05027205","http://www.beasd.org","K5F-5","POINT (-78.05027205 40.80017225)"
"902022617","696","Library for the Blind & Physically Handicapped","Leonard C Staisey Bldg","4724 Baum Blvd","Pittsburgh","PA","15213","1321","40.4538223","-79.949219","https://www.carnegielibrary.org/locations/",,"POINT (-79.949219 40.4538223)"
"108116303","1270","Portage Area JSHS","85 Mountain Ave",,"Portage","PA","15946","1800","40.384005","-78.66607","http://www.portageareasd.org","12-Jul","POINT (-78.66607 40.384005)"
"126515001","3760","Comly Watson Sch","1001 Byberry Rd",,"Philadelphia","PA","19116","2120","40.12076234","-75.00964419","http://www.philasd.org","K5F-5","POINT (-75.00964419 40.12076234)"
"902022617","461","Beechview Library","1910 Broadway Ave",,"Pittsburgh","PA","15216","3130","40.4070381","-80.0277737","https://www.carnegielibrary.org/clp_location/beechview/",,"POINT (-80.0277737 40.4070381)"
"915220302","224","William H & Marion C Alexander Family Library","200 W Second St",,"Hummelstown","PA","17036",,"40.2663772","-76.7125025","http://www.dcls.org/afl/",,"POINT (-76.7125025 40.2663772)"
"909530863","0","Ulysses Library Association","401 N Main St","P O Box 316","Ulysses","PA","16948","316","41.9039569","-77.7619373","http://ulysseslibrary.com",,"POINT (-77.7619373 41.9039569)"
"103026002","8399","Twin Rivers El Sch","1600 Cornell St",,"McKeesport","PA","15132",,"40.345205","-79.858147","http://www.mckasd.net","K5F-5","POINT (-79.858147 40.345205)"
"104433303","8069","Delahunty MS","419 N Hermitage Rd",,"Hermitage","PA","16148",,"41.23767","-80.449721","http://www.hermitage.k12.pa.us/","6,7","POINT (-80.449721 41.23767)"
"924151535","0","Tredyffrin Public Library","582 Upper Gulph Rd",,"Wayne","PA","19087","2096","40.0568387","-75.4027416","http://tredyffrinlibraries.org/",,"POINT (-75.4027416 40.0568387)"
"119583003","6419","Forest City Regional HS","100 Susquehanna St",,"Forest City","PA","18421","1355","41.645873","-75.470481","http://www.fcrsd.org","12-Jul","POINT (-75.470481 41.645873)"
"902020692","0","Clairton Public Library","616 Miller Ave",,"Clairton","PA","15025","1497","40.2919041","-79.8833024","http://www.clairtonlibrary.org",,"POINT (-79.8833024 40.2919041)"
"125237702","4705","Lakeview El Sch","333 Constitution Ave",,"Ridley Park","PA","19078","2808","39.877188","-75.330245","http://www.ridleysd.org","K5F-5","POINT (-75.330245 39.877188)"
"114065503","8006","C E Cole Intermediate Sch","801 Bellevue Avenue",,"Reading","PA","19605",,"40.391558","-75.919986","http://www.muhlsdk12.org","6-Apr","POINT (-75.919986 40.391558)"
"918401502","0","Pittston Area Memorial Library","47 Broad St",,"Pittston","PA","18640","2562","41.3211827","-75.7890629","http://www.pittstonmemoriallibrary.org",,"POINT (-75.7890629 41.3211827)"
"210181889","0","Locust Grove Amish School","1994 Eagle Valley Road",,"Beech Creek","PA","16822",,"41.096828","-77.52314","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.52314 41.096828)"
"916470093","0","Thomas Beaver Free Library","205 Ferry Street","P O Box 177","Danville","PA","17821","177","40.9610311","-76.6169886","https://tbflibrary.org/",,"POINT (-76.6169886 40.9610311)"
"112671303","0","Central York SD","775 Marion Rd",,"York","PA","17406",,"39.997093","-76.707108","http://www.cysd.k12.pa.us",,"POINT (-76.707108 39.997093)"
"907651053","0","New Alexandria Public Library","Keystone Plaza","P O Box 405","New Alexandria","PA","15670",,"40.3975597","-79.421384","http://www.newalexlibrary.org",,"POINT (-79.421384 40.3975597)"
"923460154","95","Elkins Park Free Library","563 E Church Rd",,"Elkins Park","PA","19027","2499","40.0758419","-75.1258509","https://cheltenhamlibraries.org/locations-hours/elkins-park/",,"POINT (-75.1258509 40.0758419)"
"115220003","7821","Pennsylvania Distance Learning CS","2605 Nicolson Road","Suite 4100","Sewickley","PA","15143","7612","40.60976926","-80.10500864","http://www.padistance.org","K5F-6,7-12","POINT (-80.10500864 40.60976926)"
"110177003","8301","Philipsburg-Osceola Area MS","200 Short St, Suite A",,"Philipsburg","PA","16866","2640","40.888061","-78.23524","http://www.pomounties.org/philipsburgosceolamiddleschool_home.aspx","6,7-8","POINT (-78.23524 40.888061)"
